KEGGID	ENTREZID	DESCRPTION
15397	hsa04621	118429	NOD-like receptor signaling pathway
15398	hsa04621	140609	NOD-like receptor signaling pathway
15399	hsa04621	1432	NOD-like receptor signaling pathway
15400	hsa04621	148022	NOD-like receptor signaling pathway
15401	hsa04621	1508	NOD-like receptor signaling pathway
15402	hsa04621	152138	NOD-like receptor signaling pathway
15403	hsa04621	1535	NOD-like receptor signaling pathway
15404	hsa04621	1536	NOD-like receptor signaling pathway
15405	hsa04621	1667	NOD-like receptor signaling pathway
15406	hsa04621	1668	NOD-like receptor signaling pathway
15407	hsa04621	1669	NOD-like receptor signaling pathway
15408	hsa04621	1670	NOD-like receptor signaling pathway
15409	hsa04621	1671	NOD-like receptor signaling pathway
15410	hsa04621	1673	NOD-like receptor signaling pathway
15411	hsa04621	171389	NOD-like receptor signaling pathway
15412	hsa04621	199713	NOD-like receptor signaling pathway
15413	hsa04621	222545	NOD-like receptor signaling pathway
15414	hsa04621	22861	NOD-like receptor signaling pathway
15415	hsa04621	22900	NOD-like receptor signaling pathway
15416	hsa04621	23118	NOD-like receptor signaling pathway
15417	hsa04621	23236	NOD-like receptor signaling pathway
15418	hsa04621	23710	NOD-like receptor signaling pathway
15419	hsa04621	24145	NOD-like receptor signaling pathway
15420	hsa04621	257397	NOD-like receptor signaling pathway
15421	hsa04621	25828	NOD-like receptor signaling pathway
15422	hsa04621	260434	NOD-like receptor signaling pathway
15423	hsa04621	2633	NOD-like receptor signaling pathway
15424	hsa04621	2634	NOD-like receptor signaling pathway
15425	hsa04621	2635	NOD-like receptor signaling pathway
15426	hsa04621	29108	NOD-like receptor signaling pathway
15427	hsa04621	29110	NOD-like receptor signaling pathway
15428	hsa04621	2919	NOD-like receptor signaling pathway
15429	hsa04621	2920	NOD-like receptor signaling pathway
15430	hsa04621	2921	NOD-like receptor signaling pathway
15431	hsa04621	329	NOD-like receptor signaling pathway
15432	hsa04621	330	NOD-like receptor signaling pathway
15433	hsa04621	331	NOD-like receptor signaling pathway
15434	hsa04621	3320	NOD-like receptor signaling pathway
15435	hsa04621	3326	NOD-like receptor signaling pathway
15436	hsa04621	340061	NOD-like receptor signaling pathway
15437	hsa04621	3428	NOD-like receptor signaling pathway
15438	hsa04621	3439	NOD-like receptor signaling pathway
15439	hsa04621	3440	NOD-like receptor signaling pathway
15440	hsa04621	3441	NOD-like receptor signaling pathway
15441	hsa04621	3442	NOD-like receptor signaling pathway
15442	hsa04621	3443	NOD-like receptor signaling pathway
15443	hsa04621	3444	NOD-like receptor signaling pathway
15444	hsa04621	3445	NOD-like receptor signaling pathway
15445	hsa04621	3446	NOD-like receptor signaling pathway
15446	hsa04621	3447	NOD-like receptor signaling pathway
15447	hsa04621	3448	NOD-like receptor signaling pathway
15448	hsa04621	3449	NOD-like receptor signaling pathway
15449	hsa04621	3451	NOD-like receptor signaling pathway
15450	hsa04621	3452	NOD-like receptor signaling pathway
15451	hsa04621	3454	NOD-like receptor signaling pathway
15452	hsa04621	3455	NOD-like receptor signaling pathway
15453	hsa04621	3456	NOD-like receptor signaling pathway
15454	hsa04621	3551	NOD-like receptor signaling pathway
15455	hsa04621	3553	NOD-like receptor signaling pathway
15456	hsa04621	3569	NOD-like receptor signaling pathway
15457	hsa04621	3576	NOD-like receptor signaling pathway
15458	hsa04621	3606	NOD-like receptor signaling pathway
15459	hsa04621	3661	NOD-like receptor signaling pathway
15460	hsa04621	3665	NOD-like receptor signaling pathway
15461	hsa04621	3708	NOD-like receptor signaling pathway
15462	hsa04621	3709	NOD-like receptor signaling pathway
15463	hsa04621	3710	NOD-like receptor signaling pathway
15464	hsa04621	3716	NOD-like receptor signaling pathway
15465	hsa04621	3725	NOD-like receptor signaling pathway
15466	hsa04621	387	NOD-like receptor signaling pathway
15467	hsa04621	388646	NOD-like receptor signaling pathway
15468	hsa04621	414325	NOD-like receptor signaling pathway
15469	hsa04621	4210	NOD-like receptor signaling pathway
15470	hsa04621	440068	NOD-like receptor signaling pathway
15471	hsa04621	4615	NOD-like receptor signaling pathway
15472	hsa04621	4671	NOD-like receptor signaling pathway
15473	hsa04621	4790	NOD-like receptor signaling pathway
15474	hsa04621	4792	NOD-like receptor signaling pathway
15475	hsa04621	4793	NOD-like receptor signaling pathway
15476	hsa04621	4938	NOD-like receptor signaling pathway
15477	hsa04621	4939	NOD-like receptor signaling pathway
15478	hsa04621	4940	NOD-like receptor signaling pathway
15479	hsa04621	5027	NOD-like receptor signaling pathway
15480	hsa04621	51135	NOD-like receptor signaling pathway
15481	hsa04621	51393	NOD-like receptor signaling pathway
15482	hsa04621	5330	NOD-like receptor signaling pathway
15483	hsa04621	5331	NOD-like receptor signaling pathway
15484	hsa04621	5332	NOD-like receptor signaling pathway
15485	hsa04621	54822	NOD-like receptor signaling pathway
15486	hsa04621	55054	NOD-like receptor signaling pathway
15487	hsa04621	55072	NOD-like receptor signaling pathway
15488	hsa04621	55669	NOD-like receptor signaling pathway
15489	hsa04621	5580	NOD-like receptor signaling pathway
15490	hsa04621	5585	NOD-like receptor signaling pathway
15491	hsa04621	5586	NOD-like receptor signaling pathway
15492	hsa04621	55894	NOD-like receptor signaling pathway
15493	hsa04621	55914	NOD-like receptor signaling pathway
15494	hsa04621	5594	NOD-like receptor signaling pathway
15495	hsa04621	5595	NOD-like receptor signaling pathway
15496	hsa04621	5599	NOD-like receptor signaling pathway
15497	hsa04621	5600	NOD-like receptor signaling pathway
15498	hsa04621	5601	NOD-like receptor signaling pathway
15499	hsa04621	5602	NOD-like receptor signaling pathway
15500	hsa04621	5603	NOD-like receptor signaling pathway
15501	hsa04621	56919	NOD-like receptor signaling pathway
15502	hsa04621	57506	NOD-like receptor signaling pathway
15503	hsa04621	58484	NOD-like receptor signaling pathway
15504	hsa04621	59082	NOD-like receptor signaling pathway
15505	hsa04621	596	NOD-like receptor signaling pathway
15506	hsa04621	5970	NOD-like receptor signaling pathway
15507	hsa04621	598	NOD-like receptor signaling pathway
15508	hsa04621	6041	NOD-like receptor signaling pathway
15509	hsa04621	6300	NOD-like receptor signaling pathway
15510	hsa04621	6347	NOD-like receptor signaling pathway
15511	hsa04621	6352	NOD-like receptor signaling pathway
15512	hsa04621	64127	NOD-like receptor signaling pathway
15513	hsa04621	64170	NOD-like receptor signaling pathway
15514	hsa04621	6772	NOD-like receptor signaling pathway
15515	hsa04621	6773	NOD-like receptor signaling pathway
15516	hsa04621	6885	NOD-like receptor signaling pathway
15517	hsa04621	7099	NOD-like receptor signaling pathway
15518	hsa04621	7124	NOD-like receptor signaling pathway
15519	hsa04621	7128	NOD-like receptor signaling pathway
15520	hsa04621	7158	NOD-like receptor signaling pathway
15521	hsa04621	7186	NOD-like receptor signaling pathway
15522	hsa04621	7187	NOD-like receptor signaling pathway
15523	hsa04621	7188	NOD-like receptor signaling pathway
15524	hsa04621	7189	NOD-like receptor signaling pathway
15525	hsa04621	7205	NOD-like receptor signaling pathway
15526	hsa04621	7226	NOD-like receptor signaling pathway
15527	hsa04621	728358	NOD-like receptor signaling pathway
15528	hsa04621	7295	NOD-like receptor signaling pathway
15529	hsa04621	7297	NOD-like receptor signaling pathway
15530	hsa04621	7416	NOD-like receptor signaling pathway
15531	hsa04621	7417	NOD-like receptor signaling pathway
15532	hsa04621	7419	NOD-like receptor signaling pathway
15533	hsa04621	7531	NOD-like receptor signaling pathway
15534	hsa04621	79184	NOD-like receptor signaling pathway
15535	hsa04621	79671	NOD-like receptor signaling pathway
15536	hsa04621	79792	NOD-like receptor signaling pathway
15537	hsa04621	81858	NOD-like receptor signaling pathway
15538	hsa04621	820	NOD-like receptor signaling pathway
15539	hsa04621	834	NOD-like receptor signaling pathway
15540	hsa04621	837	NOD-like receptor signaling pathway
15541	hsa04621	838	NOD-like receptor signaling pathway
15542	hsa04621	841	NOD-like receptor signaling pathway
15543	hsa04621	84168	NOD-like receptor signaling pathway
15544	hsa04621	846	NOD-like receptor signaling pathway
15545	hsa04621	84674	NOD-like receptor signaling pathway
15546	hsa04621	8517	NOD-like receptor signaling pathway
15547	hsa04621	8737	NOD-like receptor signaling pathway
15548	hsa04621	8767	NOD-like receptor signaling pathway
15549	hsa04621	8772	NOD-like receptor signaling pathway
15550	hsa04621	9051	NOD-like receptor signaling pathway
15551	hsa04621	90550	NOD-like receptor signaling pathway
15552	hsa04621	9140	NOD-like receptor signaling pathway
15553	hsa04621	91662	NOD-like receptor signaling pathway
15554	hsa04621	9447	NOD-like receptor signaling pathway
15555	hsa04621	9474	NOD-like receptor signaling pathway
15556	hsa04621	9641	NOD-like receptor signaling pathway
15557	hsa04621	9927	NOD-like receptor signaling pathway
15558	hsa04622	10010	RIG-I-like receptor signaling pathway
15559	hsa04622	1147	RIG-I-like receptor signaling pathway
15560	hsa04622	1432	RIG-I-like receptor signaling pathway
15561	hsa04622	1540	RIG-I-like receptor signaling pathway
15562	hsa04622	1654	RIG-I-like receptor signaling pathway
15563	hsa04622	23586	RIG-I-like receptor signaling pathway
15564	hsa04622	26007	RIG-I-like receptor signaling pathway
15565	hsa04622	29110	RIG-I-like receptor signaling pathway
15566	hsa04622	338376	RIG-I-like receptor signaling pathway
15567	hsa04622	340061	RIG-I-like receptor signaling pathway
15568	hsa04622	3439	RIG-I-like receptor signaling pathway
15569	hsa04622	3440	RIG-I-like receptor signaling pathway
15570	hsa04622	3441	RIG-I-like receptor signaling pathway
15571	hsa04622	3442	RIG-I-like receptor signaling pathway
15572	hsa04622	3443	RIG-I-like receptor signaling pathway
15573	hsa04622	3444	RIG-I-like receptor signaling pathway
15574	hsa04622	3445	RIG-I-like receptor signaling pathway
15575	hsa04622	3446	RIG-I-like receptor signaling pathway
15576	hsa04622	3447	RIG-I-like receptor signaling pathway
15577	hsa04622	3448	RIG-I-like receptor signaling pathway
15578	hsa04622	3449	RIG-I-like receptor signaling pathway
15579	hsa04622	3451	RIG-I-like receptor signaling pathway
15580	hsa04622	3452	RIG-I-like receptor signaling pathway
15581	hsa04622	3456	RIG-I-like receptor signaling pathway
15582	hsa04622	3467	RIG-I-like receptor signaling pathway
15583	hsa04622	3551	RIG-I-like receptor signaling pathway
15584	hsa04622	3576	RIG-I-like receptor signaling pathway
15585	hsa04622	3592	RIG-I-like receptor signaling pathway
15586	hsa04622	3593	RIG-I-like receptor signaling pathway
15587	hsa04622	3627	RIG-I-like receptor signaling pathway
15588	hsa04622	3661	RIG-I-like receptor signaling pathway
15589	hsa04622	3665	RIG-I-like receptor signaling pathway
15590	hsa04622	4214	RIG-I-like receptor signaling pathway
15591	hsa04622	4790	RIG-I-like receptor signaling pathway
15592	hsa04622	4792	RIG-I-like receptor signaling pathway
15593	hsa04622	4793	RIG-I-like receptor signaling pathway
15594	hsa04622	5300	RIG-I-like receptor signaling pathway
15595	hsa04622	54941	RIG-I-like receptor signaling pathway
15596	hsa04622	55593	RIG-I-like receptor signaling pathway
15597	hsa04622	5599	RIG-I-like receptor signaling pathway
15598	hsa04622	5600	RIG-I-like receptor signaling pathway
15599	hsa04622	5601	RIG-I-like receptor signaling pathway
15600	hsa04622	5602	RIG-I-like receptor signaling pathway
15601	hsa04622	5603	RIG-I-like receptor signaling pathway
15602	hsa04622	56832	RIG-I-like receptor signaling pathway
15603	hsa04622	57506	RIG-I-like receptor signaling pathway
15604	hsa04622	5970	RIG-I-like receptor signaling pathway
15605	hsa04622	6300	RIG-I-like receptor signaling pathway
15606	hsa04622	64135	RIG-I-like receptor signaling pathway
15607	hsa04622	64343	RIG-I-like receptor signaling pathway
15608	hsa04622	6885	RIG-I-like receptor signaling pathway
15609	hsa04622	7124	RIG-I-like receptor signaling pathway
15610	hsa04622	7186	RIG-I-like receptor signaling pathway
15611	hsa04622	7187	RIG-I-like receptor signaling pathway
15612	hsa04622	7189	RIG-I-like receptor signaling pathway
15613	hsa04622	7706	RIG-I-like receptor signaling pathway
15614	hsa04622	79132	RIG-I-like receptor signaling pathway
15615	hsa04622	79671	RIG-I-like receptor signaling pathway
15616	hsa04622	80143	RIG-I-like receptor signaling pathway
15617	hsa04622	841	RIG-I-like receptor signaling pathway
15618	hsa04622	843	RIG-I-like receptor signaling pathway
15619	hsa04622	8517	RIG-I-like receptor signaling pathway
15620	hsa04622	8717	RIG-I-like receptor signaling pathway
15621	hsa04622	8737	RIG-I-like receptor signaling pathway
15622	hsa04622	8772	RIG-I-like receptor signaling pathway
15623	hsa04622	9140	RIG-I-like receptor signaling pathway
15624	hsa04622	9474	RIG-I-like receptor signaling pathway
15625	hsa04622	9636	RIG-I-like receptor signaling pathway
15626	hsa04622	9641	RIG-I-like receptor signaling pathway
15627	hsa04622	9755	RIG-I-like receptor signaling pathway
15628	hsa04623	103	Cytosolic DNA-sensing pathway
15629	hsa04623	10621	Cytosolic DNA-sensing pathway
15630	hsa04623	10622	Cytosolic DNA-sensing pathway
